Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
97.701,0.035,-0.01275
97.8,0.0345,-0.0129
97.9,0.0345,-0.0129
98,0.0345,-0.01305
98.1,0.0345,-0.01305
98.2,0.0345,-0.0132
98.302,0.034,-0.0147
98.399,0.0345,-0.01215
98.5,0.0345,-0.01335
98.6,0.034,-0.0135
98.699,0.034,-0.0126
98.8,0.034,-0.01365
98.9,0.034,-0.01365
99,0.034,-0.01365
99.1,0.0335,-0.01365
99.2,0.034,-0.01395
99.3,0.0335,-0.01395
99.399,0.033,-0.0147
99.501,0.033,-0.0147
99.6,0.0335,-0.0141
99.701,0.033,-0.01485
99.801,0.033,-0.01425
99.9,0.033,-0.0144
100,0.033,-0.0144
100.1,0.033,-0.0144
100.201,0.033,-0.015
100.3,0.033,-0.01455
100.401,0.0325,-0.0147
100.5,0.0325,-0.0147
100.599,0.033,-0.01395
100.7,0.0325,-0.0147
100.799,0.0325,-0.0141
100.9,0.0325,-0.01485
101.001,0.032,-0.015
101.1,0.032,-0.01485
101.2,0.032,-0.01485
101.3,0.032,-0.015
101.4,0.032,-0.015
101.501,0.0315,-0.01365
101.6,0.032,-0.015
101.7,0.032,-0.015
101.8,0.032,-0.015
101.899,0.032,-0.0147
102,0.0315,-0.01515
102.1,0.0315,-0.015
102.2,0.0315,-0.01515
102.301,0.03,-0.0147
102.4,0.0315,-0.015
102.5,0.031,-0.015
102.6,0.031,-0.015
102.701,0.0295,-0.0144
102.8,0.031,-0.01485
102.9,0.0305,-0.015
103,0.0305,-0.01485
103.1,0.0305,-0.01485
103.2,0.03,-0.01485
103.301,0.03,-0.0147
103.4,0.0295,-0.01455
103.501,0.0285,-0.0138
103.6,0.029,-0.01455
103.7,0.029,-0.01425
103.8,0.0285,-0.01425
103.9,0.0285,-0.01425
104,0.0285,-0.0141
104.1,0.03,-0.01485
104.2,0.028,-0.01395
104.3,0.028,-0.01395
104.401,0.028,-0.0126
104.501,0.028,-0.0126
104.6,0.028,-0.0138
104.701,0.0275,-0.01245
104.8,0.0275,-0.0135
104.901,0.0275,-0.01215
105,0.0275,-0.0132
105.101,0.0275,-0.012
105.201,0.0275,-0.0105
105.3,0.027,-0.0126
105.4,0.027,-0.0126
105.5,0.027,-0.0126
105.6,0.0275,-0.0126
105.7,0.027,-0.0126
105.8,0.0275,-0.01125
105.899,0.027,-0.01365
105.999,0.027,-0.01335
106.1,0.027,-0.01215
106.2,0.0275,-0.0108
106.3,0.027,-0.012
106.4,0.027,-0.01185
106.5,0.027,-0.0117
106.6,0.0265,-0.0126
106.7,0.027,-0.0114
106.8,0.027,-0.0114
106.9,0.027,-0.01125
107,0.027,-0.0111
107.099,0.0265,-0.0123
107.2,0.0265,-0.01095
107.3,0.0265,-0.0108
107.4,0.027,-0.01065
107.5,0.027,-0.0105
107.601,0.027,-0.01035
107.7,0.027,-0.0102
107.801,0.027,-0.0102
107.901,0.027,-0.01005
108,0.0265,-0.0099
108.099,0.026,-0.01125
108.2,0.0265,-0.0096
108.3,0.0265,-0.00945
108.399,0.026,-0.01095
108.5,0.0265,-0.00915
108.6,0.0265,-0.00915
108.701,0.0265,-0.0081
108.8,0.0265,-0.00915
108.901,0.026,-0.00915
108.999,0.0265,-0.01035
109.099,0.026,-0.0102
109.2,0.026,-0.0087
109.3,0.026,-0.00855
109.4,0.026,-0.0084
109.5,0.026,-0.00825
109.6,0.026,-0.00825
109.699,0.026,-0.00945
109.8,0.026,-0.00645
109.9,0.026,-0.0081
110,0.026,-0.0081
110.1,0.026,-0.00795
110.2,0.026,-0.0078
110.301,0.026,-0.0069
110.4,0.026,-0.00765
110.5,0.026,-0.00765
110.6,0.0255,-0.0075
110.701,0.026,-0.00675
110.8,0.0255,-0.00735
110.9,0.026,-0.00735
111,0.026,-0.00735
111.1,0.0255,-0.0075
111.2,0.026,-0.00735
111.3,0.0255,-0.00735
111.399,0.025,-0.0081
111.5,0.0255,-0.0066
111.6,0.0255,-0.0072
111.7,0.0255,-0.00705
111.8,0.0255,-0.00705
111.9,0.0255,-0.00705
112.001,0.0255,-0.0066
112.101,0.0255,-0.0069
112.2,0.0255,-0.0069
112.3,0.0255,-0.00675
112.401,0.0255,-0.00675
112.501,0.0255,-0.00675
112.6,0.025,-0.0069
112.7,0.025,-0.0069
112.8,0.0255,-0.0069
112.9,0.025,-0.0069
113,0.025,-0.0069
113.1,0.025,-0.0069
113.2,0.025,-0.0069
113.3,0.025,-0.0069
113.401,0.025,-0.00705
113.5,0.025,-0.0069
113.599,0.025,-0.00705
113.7,0.025,-0.0069
113.801,0.025,-0.00705
113.9,0.025,-0.00705
114,0.0245,-0.0072
114.1,0.025,-0.0072
114.2,0.025,-0.0072
114.3,0.0245,-0.0072
114.4,0.0245,-0.0072
114.501,0.0245,-0.0072
114.6,0.0245,-0.00735
114.7,0.0245,-0.0075
114.8,0.0245,-0.0075
114.9,0.0245,-0.0075
115,0.0245,-0.00765
115.1,0.0245,-0.00765
115.2,0.0245,-0.00765
115.299,0.0245,-0.0075
115.4,0.0245,-0.00795
115.5,0.0245,-0.00795
115.6,0.0245,-0.0081
115.7,0.0245,-0.0081
115.801,0.0245,-0.009
115.901,0.025,-0.00915
116,0.024,-0.00825
116.101,0.0245,-0.00915
116.2,0.0245,-0.0084
116.302,0.025,-0.0105
116.4,0.024,-0.00915
116.5,0.024,-0.00885
116.6,0.024,-0.009
116.7,0.024,-0.0096
116.8,0.024,-0.00975
116.899,0.0235,-0.0087
117,0.024,-0.0093
117.101,0.0245,-0.01155
117.2,0.024,-0.0093
117.301,0.024,-0.0096
117.401,0.024,-0.00975
117.5,0.024,-0.00975
117.6,0.024,-0.00975
117.7,0.024,-0.00975
117.8,0.024,-0.0099
117.901,0.0245,-0.0108
118.001,0.024,-0.01005
118.1,0.0235,-0.0102
118.2,0.0235,-0.01035
118.3,0.0235,-0.01035
118.4,0.0235,-0.01035
118.5,0.0235,-0.0105
118.601,0.0235,-0.0105
118.7,0.0235,-0.01035
118.8,0.0235,-0.01065
118.901,0.023,-0.0114
119,0.0235,-0.0108
119.101,0.024,-0.01155
119.201,0.024,-0.01155
119.3,0.0235,-0.0111
119.4,0.0235,-0.01125
119.5,0.0235,-0.0114
119.601,0.024,-0.0117
119.7,0.0235,-0.01155
119.8,0.0235,-0.0117
119.901,0.0235,-0.01185
120,0.0235,-0.01185
120.1,0.0225,-0.0117
120.2,0.0225,-0.0117
120.3,0.0225,-0.01155
120.401,0.023,-0.01185
120.501,0.0235,-0.01185
120.6,0.0235,-0.0117
120.7,0.024,-0.01185
120.801,0.023,-0.012
120.9,0.023,-0.01185
121,0.023,-0.01185
121.1,0.022,-0.01185
121.2,0.023,-0.01185
121.301,0.023,-0.012
121.401,0.023,-0.012
121.5,0.023,-0.012
121.6,0.023,-0.012
121.701,0.0225,-0.01215
121.8,0.0225,-0.012
121.901,0.0225,-0.012
122,0.0225,-0.01215
122.1,0.0225,-0.01215
122.2,0.0225,-0.01215
122.3,0.0225,-0.01215
122.401,0.022,-0.0123
122.501,0.022,-0.0123
122.601,0.022,-0.0123
122.7,0.022,-0.0123
122.8,0.0225,-0.0123
122.9,0.022,-0.0123
123,0.022,-0.0123
123.099,0.0225,-0.0126
123.2,0.022,-0.0123
123.301,0.022,-0.0123
123.401,0.022,-0.0123
123.501,0.022,-0.01215
123.6,0.022,-0.01215
123.7,0.022,-0.01215
123.799,0.022,-0.01245
123.9,0.022,-0.012
124,0.022,-0.012
124.099,0.022,-0.0123
124.2,0.0215,-0.01185
124.3,0.0215,-0.012
124.4,0.0215,-0.01215
124.5,0.0215,-0.01185
124.6,0.0215,-0.012
124.7,0.0215,-0.0114
124.801,0.0215,-0.01155
124.9,0.021,-0.01185
125,0.021,-0.01185
125.1,0.021,-0.01095
125.201,0.021,-0.0114
125.3,0.021,-0.0117
125.401,0.021,-0.0114
125.5,0.021,-0.0117
125.6,0.021,-0.0117
125.701,0.021,-0.01125
125.8,0.021,-0.01155
125.9,0.021,-0.01155
126,0.021,-0.01155
126.1,0.021,-0.01155
126.2,0.0205,-0.0114
126.301,0.021,-0.01095
126.4,0.0205,-0.0114
126.499,0.0205,-0.01185
126.6,0.0205,-0.0114
126.7,0.0205,-0.01125
126.8,0.0205,-0.01125
126.899,0.0205,-0.01185
127,0.0205,-0.01125
127.1,0.0205,-0.01125
127.2,0.0205,-0.0108
127.3,0.0205,-0.01125
127.401,0.0205,-0.0108
127.5,0.0205,-0.01125
127.6,0.0205,-0.01125
127.7,0.0205,-0.01125
127.799,0.02,-0.0117
127.899,0.02,-0.0117
128,0.02,-0.0111
128.1,0.02,-0.0111
128.2,0.02,-0.0111
128.301,0.02,-0.01065
128.4,0.02,-0.01095
128.501,0.0195,-0.01065
128.6,0.02,-0.0108
128.701,0.02,-0.0105
128.8,0.02,-0.0108
128.9,0.0195,-0.0105
129,0.02,-0.0108
129.101,0.0195,-0.0105
129.2,0.0195,-0.0108
129.301,0.0195,-0.0105
129.401,0.0195,-0.01035
129.5,0.0195,-0.0108
129.6,0.0195,-0.01065
129.701,0.019,-0.0105
129.8,0.0195,-0.01065
129.9,0.0195,-0.01065
130,0.019,-0.01065
130.101,0.019,-0.01065
130.2,0.019,-0.01065
130.3,0.019,-0.01065
130.399,0.019,-0.01095
130.5,0.019,-0.01065
130.6,0.019,-0.01065
130.7,0.019,-0.0108
130.8,0.019,-0.0108
130.902,0.0185,-0.01095
131,0.019,-0.01095
131.1,0.0185,-0.01095
131.2,0.0185,-0.01095
131.3,0.019,-0.0111
131.4,0.0185,-0.0111
131.5,0.0185,-0.0111
131.6,0.0185,-0.01125
131.699,0.0185,-0.0114
131.8,0.0185,-0.01125
131.9,0.0185,-0.01125
132,0.0185,-0.01125
132.101,0.018,-0.01155
132.201,0.018,-0.0117
132.3,0.0185,-0.0114
132.4,0.0185,-0.0114
132.5,0.018,-0.01155
132.6,0.018,-0.01155
132.701,0.018,-0.012
132.801,0.018,-0.01215
132.9,0.018,-0.01185
133.001,0.018,-0.01215
133.101,0.018,-0.01215
133.2,0.018,-0.012
133.301,0.0175,-0.01245
133.401,0.0175,-0.0126
133.5,0.018,-0.01215
133.601,0.0175,-0.01275
133.701,0.0175,-0.0123
133.8,0.0175,-0.0123
133.901,0.0175,-0.0129
134,0.0175,-0.01245
134.101,0.0175,-0.01305
134.2,0.0175,-0.0126
134.3,0.0175,-0.0126
134.4,0.0175,-0.0126
134.501,0.017,-0.0135
134.601,0.0165,-0.01365
134.701,0.0165,-0.0138
134.8,0.017,-0.01305
134.9,0.017,-0.01305
135,0.017,-0.0132
135.1,0.017,-0.01335
135.2,0.017,-0.0135
135.3,0.017,-0.0135
135.399,0.017,-0.01305
135.5,0.0165,-0.0138
135.601,0.015,-0.0147
135.7,0.0165,-0.01395
135.799,0.017,-0.01335
135.899,0.017,-0.01335
135.999,0.017,-0.01365
136.099,0.017,-0.01365
136.2,0.016,-0.01455
136.301,0.0145,-0.01545
136.4,0.016,-0.0147
136.5,0.016,-0.01485
136.599,0.0165,-0.01395
136.7,0.0155,-0.01485
136.8,0.0155,-0.015
136.9,0.0155,-0.015
136.999,0.0165,-0.01425
137.1,0.015,-0.0153
137.201,0.014,-0.01665
137.3,0.0145,-0.0156
137.4,0.0145,-0.0156
137.5,0.0145,-0.0159
137.6,0.014,-0.01605
137.701,0.014,-0.0162
137.8,0.0135,-0.0165
137.9,0.014,-0.01665
138,0.014,-0.01665
138.1,0.0135,-0.01695
138.2,0.0135,-0.0171
138.3,0.0135,-0.0174
138.4,0.0135,-0.0177
138.501,0.0135,-0.0189
138.601,0.0135,-0.01905
138.7,0.0135,-0.0183
138.8,0.0135,-0.02145
138.9,0.0135,-0.01845
139.001,0.013,-0.0186
139.102,0.014,-0.02115
139.201,0.0135,-0.0201
139.3,0.013,-0.0189
139.4,0.013,-0.01905
139.5,0.013,-0.01935
139.601,0.0135,-0.02085
139.7,0.013,-0.0198
139.8,0.013,-0.0201
139.901,0.013,-0.02025
140,0.013,-0.02055
140.1,0.013,-0.02085
140.2,0.013,-0.021
140.3,0.013,-0.02115
140.401,0.013,-0.02265
140.5,0.013,-0.0216
140.601,0.0135,-0.0231
140.7,0.013,-0.02205
140.8,0.013,-0.0222
140.9,0.013,-0.02235
141,0.013,-0.0225
141.1,0.013,-0.02265
141.2,0.0125,-0.02295
141.3,0.0125,-0.0231
141.4,0.0125,-0.02325
141.5,0.0125,-0.02355
141.6,0.013,-0.0246
141.7,0.0125,-0.024
141.801,0.013,-0.0258
141.9,0.0125,-0.0243
142.001,0.013,-0.0255
142.101,0.013,-0.0258
142.2,0.013,-0.02505
142.301,0.013,-0.02625
142.4,0.013,-0.0255
142.5,0.0125,-0.02565
142.6,0.0125,-0.02595
142.7,0.0125,-0.0261
142.801,0.0125,-0.02685
142.9,0.0125,-0.0264
143.001,0.013,-0.0273
143.101,0.0125,-0.02745
143.2,0.0125,-0.0261
143.3,0.0125,-0.0273
143.401,0.013,-0.02805
143.5,0.0125,-0.02775
143.601,0.0125,-0.0282
143.699,0.0125,-0.02715
143.8,0.0125,-0.0282
143.9,0.0125,-0.02835
144,0.0125,-0.0285
144.1,0.0125,-0.02865
144.2,0.0125,-0.0288
144.302,0.013,-0.0288
144.4,0.012,-0.0291
144.5,0.0125,-0.02925
144.601,0.013,-0.0294
144.7,0.0125,-0.0294
144.8,0.0125,-0.02955
144.9,0.0125,-0.0297
144.999,0.012,-0.02955
145.1,0.0125,-0.03
145.199,0.012,-0.03
145.3,0.0125,-0.03045
145.4,0.0125,-0.03045
145.5,0.012,-0.03075
145.6,0.012,-0.03105
145.7,0.012,-0.03105
145.8,0.012,-0.03135
145.9,0.012,-0.0315
146.001,0.0125,-0.0315
146.101,0.0125,-0.0315
146.2,0.012,-0.03195
146.3,0.012,-0.0321
146.4,0.012,-0.0324
146.501,0.012,-0.03255
146.6,0.012,-0.03255
146.701,0.0125,-0.03225
146.801,0.0125,-0.0324
146.9,0.012,-0.03315
147,0.012,-0.0333
147.1,0.012,-0.03345
147.199,0.0115,-0.03375
147.3,0.012,-0.0336
147.4,0.012,-0.0339
147.5,0.012,-0.0333
147.6,0.012,-0.03405
147.7,0.012,-0.0342
147.801,0.012,-0.03375
147.9,0.012,-0.0345
148,0.012,-0.0348
148.101,0.012,-0.0339
148.2,0.012,-0.0351
148.301,0.012,-0.0342
148.4,0.012,-0.03525
148.5,0.012,-0.0354
148.6,0.012,-0.0354
148.7,0.0115,-0.03555
148.8,0.012,-0.0357
148.9,0.012,-0.03585
149.001,0.012,-0.0351
149.1,0.0115,-0.0363
149.2,0.0115,-0.03615
149.3,0.012,-0.03525
149.401,0.012,-0.0354
149.5,0.0115,-0.0366
149.6,0.0115,-0.0366
149.7,0.0115,-0.03675
149.8,0.0115,-0.03705
149.9,0.0115,-0.0372
150,0.0115,-0.03735
150.1,0.0115,-0.0375
150.199,0.0115,-0.03855
150.3,0.0115,-0.0378
150.401,0.012,-0.0372
150.501,0.012,-0.0366
150.6,0.0115,-0.03825
150.701,0.012,-0.0375
150.8,0.0115,-0.0384
150.9,0.0115,-0.03855
151.001,0.012,-0.0375
151.1,0.0115,-0.03765
151.2,0.0115,-0.03885
151.301,0.012,-0.03795
151.4,0.0115,-0.03915
151.5,0.0115,-0.0393
151.6,0.0115,-0.03945
151.7,0.0115,-0.0393
151.799,0.011,-0.0411
151.9,0.0115,-0.0402
152,0.0115,-0.04005
152.1,0.0115,-0.04005
152.2,0.0115,-0.0405
152.301,0.0115,-0.03915
152.4,0.0115,-0.0411
152.5,0.0115,-0.04065
152.601,0.0115,-0.03945
152.701,0.0115,-0.03975
152.8,0.0115,-0.0414
152.901,0.012,-0.04005
153.001,0.0115,-0.0402
153.101,0.0115,-0.0405
153.2,0.0115,-0.04065
153.3,0.0115,-0.04185
153.4,0.0115,-0.042
153.499,0.011,-0.0411
153.601,0.0125,-0.0411
153.7,0.0115,-0.0423
153.8,0.011,-0.04245
153.899,0.011,-0.0438
153.999,0.011,-0.0438
154.1,0.011,-0.0426
154.2,0.011,-0.04275
154.3,0.0115,-0.0429
154.4,0.0115,-0.04305
154.499,0.011,-0.04455
154.6,0.0115,-0.04365
154.699,0.011,-0.045
154.8,0.0115,-0.0435
154.901,0.0115,-0.04185
155.001,0.0115,-0.04275
155.1,0.012,-0.04395
155.199,0.011,-0.04515
155.3,0.0105,-0.0444
155.4,0.0115,-0.04455
155.5,0.011,-0.0447
155.601,0.012,-0.0447
155.7,0.0115,-0.045
155.8,0.011,-0.04515
155.9,0.011,-0.0453
156,0.011,-0.0456
156.099,0.011,-0.0468
156.2,0.011,-0.04605
156.3,0.011,-0.0462
156.4,0.011,-0.04635
156.5,0.011,-0.0465
156.6,0.011,-0.0468
156.701,0.0105,-0.04605
156.8,0.011,-0.0471
156.901,0.011,-0.04635
157,0.011,-0.04725
157.1,0.011,-0.04755
157.199,0.0115,-0.0486
157.3,0.011,-0.04785
157.4,0.011,-0.04815
157.499,0.011,-0.0492
157.6,0.0105,-0.0483
157.7,0.011,-0.0486
157.8,0.0105,-0.04875
157.9,0.0105,-0.04845
158,0.0105,-0.0495
158.101,0.0105,-0.0495
158.2,0.0105,-0.04995
158.3,0.0105,-0.0504
158.401,0.0105,-0.05025
158.5,0.01,-0.0507
158.601,0.0105,-0.05085
158.7,0.0105,-0.0513
158.8,0.0105,-0.0516
158.899,0.0105,-0.0522
159,0.0105,-0.05205
159.1,0.0105,-0.05235
159.2,0.01,-0.05265
159.3,0.01,-0.05295
159.401,0.0105,-0.0531
159.5,0.01,-0.0531
159.6,0.0105,-0.0534
159.7,0.01,-0.05355
159.8,0.01,-0.054
159.899,0.01,-0.0543
160,0.01,-0.0543
160.1,0.01,-0.05445
160.199,0.01,-0.0549
160.3,0.01,-0.05505
160.4,0.01,-0.05505
160.501,0.01,-0.05535
160.6,0.01,-0.05565
160.7,0.01,-0.0558
160.801,0.01,-0.05625
160.9,0.01,-0.05625
160.999,0.01,-0.0564
161.1,0.01,-0.05655
161.2,0.01,-0.05685
161.3,0.01,-0.05715
161.4,0.01,-0.0573
161.499,0.01,-0.0576
161.6,0.01,-0.05775
161.7,0.0095,-0.0582
161.8,0.009,-0.05895
161.9,0.0095,-0.05835
162,0.0095,-0.0585
162.099,0.0095,-0.0588
162.2,0.0095,-0.0591
162.299,0.0095,-0.05895
162.4,0.0095,-0.0594
162.5,0.0095,-0.05955
162.601,0.009,-0.0603
162.7,0.009,-0.06015
162.8,0.009,-0.0609
162.9,0.009,-0.0606
162.999,0.0095,-0.06045
163.1,0.009,-0.0615
163.201,0.009,-0.06165
163.3,0.009,-0.0612
163.399,0.0095,-0.0612
163.5,0.0095,-0.06135
163.6,0.009,-0.0618
163.7,0.009,-0.06195
163.8,0.009,-0.0621
163.9,0.009,-0.0624
164.001,0.0085,-0.06345
164.101,0.009,-0.063
164.2,0.0085,-0.06315
164.3,0.0085,-0.0633
164.4,0.0085,-0.06345
164.5,0.009,-0.06375
164.6,0.0085,-0.0639
164.7,0.0085,-0.0642
164.8,0.0085,-0.0645
164.9,0.0085,-0.0654
165,0.0085,-0.0648
165.1,0.0085,-0.0669
165.199,0.0085,-0.0645
165.299,0.0085,-0.06495
165.4,0.0085,-0.0657
165.501,0.008,-0.0669
165.599,0.0085,-0.06555
165.7,0.0085,-0.06645
165.801,0.008,-0.0675
165.901,0.008,-0.0678
166.001,0.008,-0.06795
166.1,0.008,-0.0672
166.201,0.008,-0.06825
166.3,0.008,-0.0675
166.4,0.008,-0.06795
166.5,0.008,-0.06795
166.6,0.008,-0.06825
166.699,0.0085,-0.06765
166.8,0.008,-0.0687
166.899,0.008,-0.0684
167,0.008,-0.0699
167.1,0.008,-0.0702
167.2,0.008,-0.0705
167.301,0.007,-0.07185
167.4,0.008,-0.0708
167.5,0.0075,-0.07095
167.601,0.007,-0.07245
167.7,0.008,-0.07155
167.8,0.0075,-0.07185
167.901,0.0065,-0.0732
168,0.0075,-0.07215
168.1,0.0075,-0.07245
168.2,0.0075,-0.0726
168.3,0.0075,-0.0729
168.4,0.0075,-0.0732
168.501,0.0055,-0.07455
168.6,0.0075,-0.07365
168.701,0.007,-0.0738
168.8,0.007,-0.07395
168.9,0.007,-0.0744
169.001,0.0055,-0.0756
169.1,0.007,-0.0747
169.2,0.0065,-0.075
169.299,0.0075,-0.07395
169.4,0.0065,-0.07545
169.5,0.0065,-0.0756
169.601,0.005,-0.07665
169.701,0.005,-0.07695
169.8,0.006,-0.07605
169.901,0.006,-0.0762
170,0.0055,-0.07635
170.1,0.006,-0.07635
170.2,0.0055,-0.0765
170.299,0.007,-0.0753
170.399,0.007,-0.0756
170.5,0.0055,-0.0768
170.6,0.005,-0.0771
170.701,0.0045,-0.07815
170.8,0.005,-0.0774
170.899,0.0065,-0.0765
171,0.0065,-0.0768
171.1,0.0045,-0.07785
171.2,0.0045,-0.078
171.301,0.0045,-0.07905
171.4,0.0045,-0.0783
171.5,0.0045,-0.07845
171.601,0.0045,-0.0795
171.7,0.0045,-0.0789
171.8,0.0045,-0.07905
171.9,0.0045,-0.0804
172,0.004,-0.08055
172.1,0.004,-0.08235
172.2,0.004,-0.0807
172.299,0.005,-0.0798
172.4,0.0045,-0.08175
172.501,0.0045,-0.08205
172.6,0.004,-0.0813
172.7,0.004,-0.0813
172.8,0.004,-0.08145
